"";"Annee";"Num_operation";"date_peche";"Code_station";"Code_espece_onema";"Code_INPN";"Effectif_peche"
"4894";2000;22618;2000-09-07 09:09:00;"04088000";"SPI";67104;251
"4895";2000;22618;2000-09-07 09:09:00;"04088000";"TRF";67778;6
"4896";2000;22618;2000-09-07 09:09:00;"04088000";"VAI";67404;34
"4897";2000;22618;2000-09-07 09:09:00;"04088000";"VAN";67295;1
"4898";2000;23275;2000-07-18 10:00:00;"04027810";"LOF";67550;44
"4899";2000;23275;2000-07-18 10:00:00;"04027810";"TRF";67778;391
"4900";2000;23275;2000-07-18 10:00:00;"04027810";"VAI";67404;29
"4901";2000;23460;2000-08-08 10:00:00;"04556001";"CHA";69182;25
"4902";2000;23460;2000-08-08 10:00:00;"04556001";"CHE";67310;29
"4903";2000;23460;2000-08-08 10:00:00;"04556001";"GAR";67422;2
"4904";2000;23460;2000-08-08 10:00:00;"04556001";"GOU";67257;118
"4905";2000;23460;2000-08-08 10:00:00;"04556001";"LOF";67550;42
"4906";2000;23460;2000-08-08 10:00:00;"04556001";"OCL";853999;33
"4907";2000;23460;2000-08-08 10:00:00;"04556001";"PES";69338;9
"4908";2000;23460;2000-08-08 10:00:00;"04556001";"ROT";67466;5
"4909";2000;23460;2000-08-08 10:00:00;"04556001";"SPI";67104;1
"4910";2000;23460;2000-08-08 10:00:00;"04556001";"TRF";67778;26
"4911";2000;23460;2000-08-08 10:00:00;"04556001";"VAI";67404;121
"4912";2000;23563;2000-09-13 09:30:00;"04061600";"ABL";67111;10
"4913";2000;23563;2000-09-13 09:30:00;"04061600";"BAF";67143;58
"4914";2000;23563;2000-09-13 09:30:00;"04061600";"BOU";67420;65
"4915";2000;23563;2000-09-13 09:30:00;"04061600";"CCO";67058;1
"4916";2000;23563;2000-09-13 09:30:00;"04061600";"CHA";69182;11
"4917";2000;23563;2000-09-13 09:30:00;"04061600";"CHE";67310;127
"4918";2000;23563;2000-09-13 09:30:00;"04061600";"EPI";426026;3
"4919";2000;23563;2000-09-13 09:30:00;"04061600";"GAR";67422;53
"4920";2000;23563;2000-09-13 09:30:00;"04061600";"GOU";67257;331
"4921";2000;23563;2000-09-13 09:30:00;"04061600";"LOF";67550;225
"4922";2000;23563;2000-09-13 09:30:00;"04061600";"OCL";853999;4
"4923";2000;23563;2000-09-13 09:30:00;"04061600";"PCH";67571;3
"4924";2000;23563;2000-09-13 09:30:00;"04061600";"PES";69338;8
"4925";2000;23563;2000-09-13 09:30:00;"04061600";"SPI";67104;53
"4926";2000;23563;2000-09-13 09:30:00;"04061600";"TRF";67778;1
"4927";2000;23563;2000-09-13 09:30:00;"04061600";"VAN";67295;31
"4928";2000;23594;2000-09-21 08:45:00;"04023000";"ABL";67111;77
"4929";2000;23594;2000-09-21 08:45:00;"04023000";"ANG";66832;1
"4930";2000;23594;2000-09-21 08:45:00;"04023000";"BAF";67143;812
"4931";2000;23594;2000-09-21 08:45:00;"04023000";"BOU";67420;22
"4932";2000;23594;2000-09-21 08:45:00;"04023000";"BRE";67074;1
"4933";2000;23594;2000-09-21 08:45:00;"04023000";"CHE";67310;105
"4934";2000;23594;2000-09-21 08:45:00;"04023000";"GAR";67422;11
"4935";2000;23594;2000-09-21 08:45:00;"04023000";"GOU";67257;296
"4936";2000;23594;2000-09-21 08:45:00;"04023000";"HOT";67220;41
"4937";2000;23594;2000-09-21 08:45:00;"04023000";"LOF";67550;14
"4938";2000;23594;2000-09-21 08:45:00;"04023000";"OCL";853999;1
"4939";2000;23594;2000-09-21 08:45:00;"04023000";"PES";69338;2
"4940";2000;23594;2000-09-21 08:45:00;"04023000";"PSR";67415;86
"4941";2000;23594;2000-09-21 08:45:00;"04023000";"SPI";67104;561
"4942";2000;23594;2000-09-21 08:45:00;"04023000";"TRF";67778;1
"4943";2000;23594;2000-09-21 08:45:00;"04023000";"VAI";67404;42
"4944";2000;23594;2000-09-21 08:45:00;"04023000";"VAN";67295;64
"4945";2000;23743;2000-08-01 15:00:00;"04415000";"TRF";67778;197
"4946";2000;23775;2000-08-22 10:00:00;"04422003";"APP";18437;35
"4947";2000;23775;2000-08-22 10:00:00;"04422003";"LOF";67550;13
"4948";2000;23775;2000-08-22 10:00:00;"04422003";"TRF";67778;170
"4949";2000;23775;2000-08-22 10:00:00;"04422003";"VAI";67404;10
"4950";2000;23874;2000-07-18 15:30:00;"04001600";"CHA";69182;16
"4951";2000;23874;2000-07-18 15:30:00;"04001600";"TRF";67778;148
"4952";2000;31732;2000-05-22;"06205170";"ANG";66832;78
"4953";2000;31732;2000-05-22;"06205170";"BAM";67179;10
"4954";2000;31732;2000-05-22;"06205170";"BLN";67335;15
"4955";2000;31732;2000-05-22;"06205170";"ECR";184448;1
"4956";2000;31732;2000-05-22;"06205170";"TAC";67804;2
"4957";2000;32268;2000-07-10 08:35:00;NA;"CHA";69182;90
"4958";2000;32268;2000-07-10 08:35:00;NA;"EPI";426026;13
"4959";2000;32268;2000-07-10 08:35:00;NA;"TAC";67804;3
"4960";2000;32268;2000-07-10 08:35:00;NA;"TRF";67778;150
"4961";2000;33037;2000-07-28;"06150708";"SDF";67817;1
"4962";2000;33037;2000-07-28;"06150708";"TRF";67778;64
"4963";2000;33038;2000-09-05;"06150708";"TRF";67778;43
"4964";2000;33199;2000-06-06 10:30:00;NA;"TRF";67778;128
"4965";2000;33639;2000-08-28 15:00:00;NA;"TRF";67778;504
"4966";2000;34249;2000-10-11 09:30:00;NA;"ANG";66832;118
"4967";2000;34249;2000-10-11 09:30:00;NA;"TRF";67778;18
"4968";2000;34764;2000-07-12 09:00:00;NA;"ANG";66832;12
"4969";2000;34764;2000-07-12 09:00:00;NA;"BAM";67179;799
"4970";2000;34764;2000-07-12 09:00:00;NA;"CHE";67310;26
"4971";2000;34764;2000-07-12 09:00:00;NA;"GOU";67257;8
"4972";2000;34764;2000-07-12 09:00:00;NA;"VAI";67404;111
"4973";2000;35052;2000-08-29 08:45:00;NA;"TRF";67778;464
"4974";2000;35052;2000-08-29 08:45:00;NA;"VAI";67404;12
"4975";2000;35710;2000-10-10 14:00:00;NA;"ANG";66832;18
"4976";2000;35710;2000-10-10 14:00:00;NA;"TRF";67778;88
"4977";2000;36065;2000-09-19 08:46:00;"03032000";"ANG";66832;7
"4978";2000;36065;2000-09-19 08:46:00;"03032000";"BAF";67143;1
"4979";2000;36065;2000-09-19 08:46:00;"03032000";"CCO";67058;1
"4980";2000;36065;2000-09-19 08:46:00;"03032000";"CHE";67310;3
"4981";2000;36065;2000-09-19 08:46:00;"03032000";"GAR";67422;24
"4982";2000;36065;2000-09-19 08:46:00;"03032000";"GOU";67257;1
"4983";2000;36065;2000-09-19 08:46:00;"03032000";"OCL";853999;1
"4984";2000;36065;2000-09-19 08:46:00;"03032000";"PER";69350;37
"4985";2000;36065;2000-09-19 08:46:00;"03032000";"SIL";67585;1
"4986";2000;36810;2000-08-29 15:32:00;NA;"TRF";67778;19
"4987";2000;36811;2000-05-24 11:00:00;NA;"TRF";67778;16
"4988";2000;36940;2000-05-24 16:03:00;NA;"TRF";67778;38
"4989";2000;37270;2000-05-11 09:00:00;NA;"BAF";67143;1
"4990";2000;37270;2000-05-11 09:00:00;NA;"CHA";69182;541
"4991";2000;37270;2000-05-11 09:00:00;NA;"CHE";67310;8
"4992";2000;37270;2000-05-11 09:00:00;NA;"GAR";67422;3
"4993";2000;37270;2000-05-11 09:00:00;NA;"HOT";67220;6
"4994";2000;37270;2000-05-11 09:00:00;NA;"LOF";67550;34
"4995";2000;37270;2000-05-11 09:00:00;NA;"LPP";66333;58
"4996";2000;37270;2000-05-11 09:00:00;NA;"OBR";67759;18
"4997";2000;37270;2000-05-11 09:00:00;NA;"PES";69338;1
"4998";2000;37270;2000-05-11 09:00:00;NA;"PFL";162667;51
"4999";2000;37270;2000-05-11 09:00:00;NA;"TRF";67778;79
"5000";2000;37270;2000-05-11 09:00:00;NA;"VAI";67404;5
"5001";2000;37270;2000-05-11 09:00:00;NA;"VAN";67295;12
"5002";2000;37279;2000-09-17 09:15:00;"04412007";"CHA";69182;61
"5003";2000;37279;2000-09-17 09:15:00;"04412007";"CHE";67310;72
"5004";2000;37279;2000-09-17 09:15:00;"04412007";"GAR";67422;9
"5005";2000;37279;2000-09-17 09:15:00;"04412007";"GOU";67257;73
"5006";2000;37279;2000-09-17 09:15:00;"04412007";"LOF";67550;16
"5007";2000;37279;2000-09-17 09:15:00;"04412007";"LPP";66333;15
"5008";2000;37279;2000-09-17 09:15:00;"04412007";"OCL";853999;13
"5009";2000;37279;2000-09-17 09:15:00;"04412007";"PER";69350;13
"5010";2000;37279;2000-09-17 09:15:00;"04412007";"TAN";67478;6
"5011";2000;37279;2000-09-17 09:15:00;"04412007";"VAI";67404;89
"5012";2000;41261;2000-09-14;"04343005";"SAT";67765;84
"5013";2000;41343;2000-09-07;"04342009";"SAT";67765;43
"5014";2000;41398;2000-09-19;"04334013";"SAT";67765;25
"5015";2000;41636;2000-09-06;"04336007";"SAT";67765;1
"5016";2000;42041;2000-09-07;"04342005";"SAT";67765;11
"5017";2000;42088;2000-09-19;"04334015";"SAT";67765;2
"5018";2000;42123;2000-09-14;"04334009";"SAT";67765;11
"5019";2000;42325;2000-09-19;"04334014";"SAT";67765;8
"5020";2000;42641;2000-09-06;"04336008";"SAT";67765;5
"5021";2000;42786;2000-09-14;"04343004";"SAT";67765;81
"5022";2000;42911;2000-09-06;"04336013";"SAT";67765;2
"5023";2000;42948;2000-08-29;"04301024";"SAT";67765;2
"5024";2000;43444;2000-09-12;"04357007";"SAT";67765;59
"5025";2000;60467;2000-07-18 09:30:00;"04028500";"CHE";67310;2
"5026";2000;60467;2000-07-18 09:30:00;"04028500";"GOU";67257;6
"5027";2000;60467;2000-07-18 09:30:00;"04028500";"LOF";67550;3
"5028";2000;60467;2000-07-18 09:30:00;"04028500";"LPP";66333;3
"5029";2000;60467;2000-07-18 09:30:00;"04028500";"OBR";67759;1
"5030";2000;60467;2000-07-18 09:30:00;"04028500";"SAT";67765;3
"5031";2000;60467;2000-07-18 09:30:00;"04028500";"TRF";67778;53
"5032";2000;60467;2000-07-18 09:30:00;"04028500";"VAI";67404;17
"5033";2000;66513;2000-05-16 09:45:00;"03052041";"ABL";67111;6
"5034";2000;66513;2000-05-16 09:45:00;"03052041";"ANG";66832;2
"5035";2000;66513;2000-05-16 09:45:00;"03052041";"CHA";69182;35
"5036";2000;66513;2000-05-16 09:45:00;"03052041";"CHE";67310;138
"5037";2000;66513;2000-05-16 09:45:00;"03052041";"EPT";69016;6
"5038";2000;66513;2000-05-16 09:45:00;"03052041";"GAR";67422;45
"5039";2000;66513;2000-05-16 09:45:00;"03052041";"GOU";67257;147
"5040";2000;66513;2000-05-16 09:45:00;"03052041";"HOT";67220;35
"5041";2000;66513;2000-05-16 09:45:00;"03052041";"LOF";67550;138
"5042";2000;66513;2000-05-16 09:45:00;"03052041";"LOR";67506;26
"5043";2000;66513;2000-05-16 09:45:00;"03052041";"PCH";67571;2
"5044";2000;66513;2000-05-16 09:45:00;"03052041";"VAI";67404;36
"5045";2000;66513;2000-05-16 09:45:00;"03052041";"VAN";67295;36
"5046";2000;80293;2000-09-22;"04322014";"SAT";67765;25
"5047";2000;80540;2000-09-18;"04317009";"SAT";67765;28
"5048";2000;80715;2000-09-28;"04318015";"SAT";67765;15
"5049";2000;80843;2000-09-18;"04317006";"SAT";67765;2
"5050";2000;80973;2000-09-20;"04322003";"SAT";67765;15
"5051";2000;81071;2000-09-28;"04318012";"SAT";67765;11
"5052";2000;81164;2000-09-26;"04320002";"SAT";67765;42
"5053";2000;81252;2000-09-22;"04322020";"SAT";67765;26
"5054";2000;81399;2000-09-21;"04322024";"SAT";67765;66
"5055";2001;200;2001-08-23 09:41:00;"03079690";"ABL";67111;66
"5056";2001;200;2001-08-23 09:41:00;"03079690";"ANG";66832;14
"5057";2001;200;2001-08-23 09:41:00;"03079690";"BRE";67074;7
"5058";2001;200;2001-08-23 09:41:00;"03079690";"CAS";67206;8
"5059";2001;200;2001-08-23 09:41:00;"03079690";"CHA";69182;1
"5060";2001;200;2001-08-23 09:41:00;"03079690";"CHE";67310;147
"5061";2001;200;2001-08-23 09:41:00;"03079690";"EPT";69016;1
"5062";2001;200;2001-08-23 09:41:00;"03079690";"GAR";67422;974
"5063";2001;200;2001-08-23 09:41:00;"03079690";"GOU";67257;200
"5064";2001;200;2001-08-23 09:41:00;"03079690";"LOF";67550;89
"5065";2001;200;2001-08-23 09:41:00;"03079690";"PER";69350;28
"5066";2001;200;2001-08-23 09:41:00;"03079690";"PES";69338;10
"5067";2001;200;2001-08-23 09:41:00;"03079690";"ROT";67466;1
"5068";2001;200;2001-08-23 09:41:00;"03079690";"TAN";67478;2
"5069";2001;200;2001-08-23 09:41:00;"03079690";"VAI";67404;1
"5070";2001;200;2001-08-23 09:41:00;"03079690";"VAN";67295;107
"5071";2001;397;2001-05-17 14:00:00;"01079000";"ABL";67111;2
"5072";2001;397;2001-05-17 14:00:00;"01079000";"ANG";66832;26
"5073";2001;397;2001-05-17 14:00:00;"01079000";"BRB";67203;1
"5074";2001;397;2001-05-17 14:00:00;"01079000";"GAR";67422;324
"5075";2001;397;2001-05-17 14:00:00;"01079000";"GRE";69354;2
"5076";2001;397;2001-05-17 14:00:00;"01079000";"PER";69350;73
"5077";2001;397;2001-05-17 14:00:00;"01079000";"ROT";67466;5
"5078";2001;397;2001-05-17 14:00:00;"01079000";"SAN";69372;3
"5079";2001;573;2001-05-30 14:00:00;"03118300";"CHA";69182;15
"5080";2001;573;2001-05-30 14:00:00;"03118300";"CHE";67310;7
"5081";2001;573;2001-05-30 14:00:00;"03118300";"EPI";426026;2
"5082";2001;573;2001-05-30 14:00:00;"03118300";"GOU";67257;18
"5083";2001;573;2001-05-30 14:00:00;"03118300";"LOF";67550;267
"5084";2001;573;2001-05-30 14:00:00;"03118300";"LPP";66333;3
"5085";2001;573;2001-05-30 14:00:00;"03118300";"PER";69350;2
"5086";2001;573;2001-05-30 14:00:00;"03118300";"TAC";67804;1
"5087";2001;573;2001-05-30 14:00:00;"03118300";"TAN";67478;1
"5088";2001;573;2001-05-30 14:00:00;"03118300";"VAI";67404;131
"5089";2001;573;2001-05-30 14:00:00;"03118300";"VAN";67295;1
"5090";2001;966;2001-06-21 14:00:00;"03112480";"ABL";67111;103
"5091";2001;966;2001-06-21 14:00:00;"03112480";"ANG";66832;11
"5092";2001;966;2001-06-21 14:00:00;"03112480";"CHE";67310;11
"5093";2001;966;2001-06-21 14:00:00;"03112480";"GAR";67422;16
"5094";2001;966;2001-06-21 14:00:00;"03112480";"GOU";67257;3
"5095";2001;966;2001-06-21 14:00:00;"03112480";"HOT";67220;1
"5096";2001;966;2001-06-21 14:00:00;"03112480";"PER";69350;12
"5097";2001;966;2001-06-21 14:00:00;"03112480";"PES";69338;2
"5098";2001;968;2001-06-22 10:00:00;"03112088";"ABL";67111;329
"5099";2001;968;2001-06-22 10:00:00;"03112088";"ANG";66832;26
"5100";2001;968;2001-06-22 10:00:00;"03112088";"BRO";67606;1
"5101";2001;968;2001-06-22 10:00:00;"03112088";"CHE";67310;9
"5102";2001;968;2001-06-22 10:00:00;"03112088";"GAR";67422;14
"5103";2001;968;2001-06-22 10:00:00;"03112088";"GOU";67257;5
"5104";2001;968;2001-06-22 10:00:00;"03112088";"LOF";67550;1
"5105";2001;968;2001-06-22 10:00:00;"03112088";"PER";69350;11
"5106";2001;1108;2001-05-16 09:00:00;"01037000";"BRO";67606;1
"5107";2001;1108;2001-05-16 09:00:00;"01037000";"EPI";426026;23
"5108";2001;1108;2001-05-16 09:00:00;"01037000";"GAR";67422;10
"5109";2001;1108;2001-05-16 09:00:00;"01037000";"ROT";67466;2
"5110";2001;1111;2001-10-02 10:00:00;"01094000";"ANG";66832;4
"5111";2001;1111;2001-10-02 10:00:00;"01094000";"TAC";67804;1
"5112";2001;1111;2001-10-02 10:00:00;"01094000";"TRF";67778;4
"5113";2001;1115;2001-10-04 10:00:00;"01071000";"CHA";69182;156
"5114";2001;1115;2001-10-04 10:00:00;"01071000";"TAC";67804;56
"5115";2001;1115;2001-10-04 10:00:00;"01071000";"TRF";67778;4
"5116";2001;3422;2001-09-18 09:30:00;"03210955";"ANG";66832;4
"5117";2001;3422;2001-09-18 09:30:00;"03210955";"CHE";67310;43
"5118";2001;3422;2001-09-18 09:30:00;"03210955";"EPI";426026;1
"5119";2001;3422;2001-09-18 09:30:00;"03210955";"GAR";67422;6
"5120";2001;3422;2001-09-18 09:30:00;"03210955";"GOU";67257;3
"5121";2001;3422;2001-09-18 09:30:00;"03210955";"TRF";67778;14
"5122";2001;3422;2001-09-18 09:30:00;"03210955";"VAI";67404;30
"5123";2001;3452;2001-09-11 14:00:00;"04123760";"CHA";69182;21
"5124";2001;3452;2001-09-11 14:00:00;"04123760";"GOU";67257;28
"5125";2001;3452;2001-09-11 14:00:00;"04123760";"LOF";67550;50
"5126";2001;3452;2001-09-11 14:00:00;"04123760";"LPP";66333;1
"5127";2001;3452;2001-09-11 14:00:00;"04123760";"TRF";67778;158
"5128";2001;3452;2001-09-11 14:00:00;"04123760";"VAI";67404;46
"5129";2001;4064;2001-09-18 14:30:00;"03232450";"ANG";66832;27
"5130";2001;4064;2001-09-18 14:30:00;"03232450";"CHA";69182;16
"5131";2001;4064;2001-09-18 14:30:00;"03232450";"CHE";67310;18
"5132";2001;4064;2001-09-18 14:30:00;"03232450";"GOU";67257;17
"5133";2001;4064;2001-09-18 14:30:00;"03232450";"LOF";67550;461
"5134";2001;4064;2001-09-18 14:30:00;"03232450";"LPP";66333;8
"5135";2001;4064;2001-09-18 14:30:00;"03232450";"ROT";67466;1
"5136";2001;4064;2001-09-18 14:30:00;"03232450";"TAC";67804;1
"5137";2001;4064;2001-09-18 14:30:00;"03232450";"TRF";67778;16
"5138";2001;4064;2001-09-18 14:30:00;"03232450";"VAI";67404;251
"5139";2001;6255;2001-09-11 15:30:00;"04178103";"ANG";66832;39
"5140";2001;6255;2001-09-11 15:30:00;"04178103";"CHA";69182;37
"5141";2001;6255;2001-09-11 15:30:00;"04178103";"LOF";67550;17
"5142";2001;6255;2001-09-11 15:30:00;"04178103";"SAT";67765;179
"5143";2001;6255;2001-09-11 15:30:00;"04178103";"TRF";67778;68
"5144";2001;6255;2001-09-11 15:30:00;"04178103";"TRM";67774;4
"5145";2001;6255;2001-09-11 15:30:00;"04178103";"VAI";67404;50
"5146";2001;6258;2001-08-30 09:30:00;"04179565";"ANG";66832;2
"5147";2001;6258;2001-08-30 09:30:00;"04179565";"CHA";69182;102
"5148";2001;6258;2001-08-30 09:30:00;"04179565";"LOF";67550;110
"5149";2001;6258;2001-08-30 09:30:00;"04179565";"LPP";66333;49
"5150";2001;6258;2001-08-30 09:30:00;"04179565";"TRF";67778;69
"5151";2001;6260;2001-08-29 09:30:00;"04181960";"ANG";66832;6
"5152";2001;6260;2001-08-29 09:30:00;"04181960";"CHA";69182;9
"5153";2001;6260;2001-08-29 09:30:00;"04181960";"LOF";67550;13
"5154";2001;6260;2001-08-29 09:30:00;"04181960";"LPP";66333;12
"5155";2001;6260;2001-08-29 09:30:00;"04181960";"SAT";67765;2
"5156";2001;6260;2001-08-29 09:30:00;"04181960";"TRF";67778;119
"5157";2001;6260;2001-08-29 09:30:00;"04181960";"VAI";67404;8
"5158";2001;6269;2001-09-26 11:30:00;"04215750";"ABL";67111;3
"5159";2001;6269;2001-09-26 11:30:00;"04215750";"ANG";66832;29
"5160";2001;6269;2001-09-26 11:30:00;"04215750";"BBG";69346;2
"5161";2001;6269;2001-09-26 11:30:00;"04215750";"BRB";67203;642
"5162";2001;6269;2001-09-26 11:30:00;"04215750";"BRE";67074;2
"5163";2001;6269;2001-09-26 11:30:00;"04215750";"BRO";67606;18
"5164";2001;6269;2001-09-26 11:30:00;"04215750";"CHE";67310;29
"5165";2001;6269;2001-09-26 11:30:00;"04215750";"GAR";67422;141
"5166";2001;6269;2001-09-26 11:30:00;"04215750";"GOU";67257;13
"5167";2001;6269;2001-09-26 11:30:00;"04215750";"LOF";67550;2
"5168";2001;6269;2001-09-26 11:30:00;"04215750";"OCL";853999;3
"5169";2001;6269;2001-09-26 11:30:00;"04215750";"PCH";67571;277
"5170";2001;6269;2001-09-26 11:30:00;"04215750";"PER";69350;9
"5171";2001;6269;2001-09-26 11:30:00;"04215750";"PES";69338;48
"5172";2001;6269;2001-09-26 11:30:00;"04215750";"ROT";67466;98
"5173";2001;6269;2001-09-26 11:30:00;"04215750";"SAN";69372;6
"5174";2001;6269;2001-09-26 11:30:00;"04215750";"TAN";67478;13
"5175";2001;7393;2001-09-12 09:30:00;"04133200";"ANG";66832;48
"5176";2001;7393;2001-09-12 09:30:00;"04133200";"BRB";67203;42
"5177";2001;7393;2001-09-12 09:30:00;"04133200";"BRE";67074;1
"5178";2001;7393;2001-09-12 09:30:00;"04133200";"CAS";67206;8
"5179";2001;7393;2001-09-12 09:30:00;"04133200";"CCO";67058;4
"5180";2001;7393;2001-09-12 09:30:00;"04133200";"CHE";67310;97
"5181";2001;7393;2001-09-12 09:30:00;"04133200";"EPT";69016;1
"5182";2001;7393;2001-09-12 09:30:00;"04133200";"GAR";67422;701
"5183";2001;7393;2001-09-12 09:30:00;"04133200";"GOU";67257;7
"5184";2001;7393;2001-09-12 09:30:00;"04133200";"LOF";67550;256
"5185";2001;7393;2001-09-12 09:30:00;"04133200";"PCH";67571;8
"5186";2001;7393;2001-09-12 09:30:00;"04133200";"PER";69350;4
"5187";2001;7393;2001-09-12 09:30:00;"04133200";"PES";69338;114
"5188";2001;7393;2001-09-12 09:30:00;"04133200";"ROT";67466;1
"5189";2001;7393;2001-09-12 09:30:00;"04133200";"TAN";67478;2
"5190";2001;7393;2001-09-12 09:30:00;"04133200";"VAI";67404;404
"5191";2001;7400;2001-09-12 14:30:00;"04102500";"ABL";67111;53
"5192";2001;7400;2001-09-12 14:30:00;"04102500";"ANG";66832;21
"5193";2001;7400;2001-09-12 14:30:00;"04102500";"BAF";67143;3
"5194";2001;7400;2001-09-12 14:30:00;"04102500";"BBG";69346;6
"5195";2001;7400;2001-09-12 14:30:00;"04102500";"BOU";67420;95
"5196";2001;7400;2001-09-12 14:30:00;"04102500";"BRB";67203;37
"5197";2001;7400;2001-09-12 14:30:00;"04102500";"BRE";67074;4
"5198";2001;7400;2001-09-12 14:30:00;"04102500";"BRO";67606;6
"5199";2001;7400;2001-09-12 14:30:00;"04102500";"CCO";67058;1
"5200";2001;7400;2001-09-12 14:30:00;"04102500";"CHE";67310;192
"5201";2001;7400;2001-09-12 14:30:00;"04102500";"GAR";67422;54
"5202";2001;7400;2001-09-12 14:30:00;"04102500";"GOU";67257;182
"5203";2001;7400;2001-09-12 14:30:00;"04102500";"PCH";67571;21
"5204";2001;7400;2001-09-12 14:30:00;"04102500";"PER";69350;12
"5205";2001;7400;2001-09-12 14:30:00;"04102500";"PES";69338;84
"5206";2001;7400;2001-09-12 14:30:00;"04102500";"ROT";67466;16
"5207";2001;7400;2001-09-12 14:30:00;"04102500";"SAN";69372;5
"5208";2001;7400;2001-09-12 14:30:00;"04102500";"TAN";67478;1
"5209";2001;7402;2001-09-14 09:30:00;"04110000";"ABL";67111;129
"5210";2001;7402;2001-09-14 09:30:00;"04110000";"ANG";66832;10
"5211";2001;7402;2001-09-14 09:30:00;"04110000";"BOU";67420;769
"5212";2001;7402;2001-09-14 09:30:00;"04110000";"BRB";67203;55
"5213";2001;7402;2001-09-14 09:30:00;"04110000";"BRE";67074;1
"5214";2001;7402;2001-09-14 09:30:00;"04110000";"BRO";67606;6
"5215";2001;7402;2001-09-14 09:30:00;"04110000";"CAS";67206;1
"5216";2001;7402;2001-09-14 09:30:00;"04110000";"CCO";67058;2
"5217";2001;7402;2001-09-14 09:30:00;"04110000";"CHE";67310;41
"5218";2001;7402;2001-09-14 09:30:00;"04110000";"GAR";67422;83
"5219";2001;7402;2001-09-14 09:30:00;"04110000";"GOU";67257;33
"5220";2001;7402;2001-09-14 09:30:00;"04110000";"HOT";67220;4
"5221";2001;7402;2001-09-14 09:30:00;"04110000";"PCH";67571;52
"5222";2001;7402;2001-09-14 09:30:00;"04110000";"PER";69350;9
"5223";2001;7402;2001-09-14 09:30:00;"04110000";"PES";69338;21
"5224";2001;7402;2001-09-14 09:30:00;"04110000";"PSR";67415;1
"5225";2001;7402;2001-09-14 09:30:00;"04110000";"ROT";67466;16
"5226";2001;7402;2001-09-14 09:30:00;"04110000";"SAN";69372;1
"5227";2001;7402;2001-09-14 09:30:00;"04110000";"VAN";67295;1
"5228";2001;7405;2001-09-06 15:00:00;"04128490";"ABL";67111;52
"5229";2001;7405;2001-09-06 15:00:00;"04128490";"ANG";66832;15
"5230";2001;7405;2001-09-06 15:00:00;"04128490";"BAF";67143;4
"5231";2001;7405;2001-09-06 15:00:00;"04128490";"BOU";67420;2
"5232";2001;7405;2001-09-06 15:00:00;"04128490";"BRE";67074;590
"5233";2001;7405;2001-09-06 15:00:00;"04128490";"BRO";67606;4
"5234";2001;7405;2001-09-06 15:00:00;"04128490";"CAS";67206;1
"5235";2001;7405;2001-09-06 15:00:00;"04128490";"CHE";67310;270
"5236";2001;7405;2001-09-06 15:00:00;"04128490";"GAR";67422;351
"5237";2001;7405;2001-09-06 15:00:00;"04128490";"GOU";67257;297
