"";"Annee";"Num_operation";"date_peche";"Code_station";"Lb_station";"Coord_X";"Coord_Y";"Cd_Rdd";"Lb_Rdd";"Methode_prospection";"Mode_prospection";"Nombre_passage";"Surface_prospectee"
"515";2005;1550;2005-07-12 09:00:00;"03138530";"LE RU DE PRESLES A MOURS 1";2,27541583909065;49,1274403780547;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;273
"516";1990;12;1990-05-23 10:00:00;"03140450";"LA VIOSNE A OSNY 1";2,03884164034466;49,0672856582697;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;700
"517";1990;12;1990-05-23 10:00:00;"03140450";"LA VIOSNE A OSNY 1";2,03884164034466;49,0672856582697;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;700
"518";1991;29;1991-07-29 14:30:00;"03140450";"LA VIOSNE A OSNY 1";2,03884164034466;49,0672856582697;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;720
"519";1991;29;1991-07-29 14:30:00;"03140450";"LA VIOSNE A OSNY 1";2,03884164034466;49,0672856582697;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;720
"520";1988;1177;1988-05-25;"03144627";"L'ANNEXE HYDRAULIQUE A PIERREPONT 1";3,79210580548862;49,6483861410286;NA;NA;"Pêche partielle sur berge";"A pied";1;1200
"521";2017;8867;2017-10-12 14:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"522";2016;8868;2016-09-06 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"523";2015;8869;2015-09-02 09:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"524";2014;8870;2014-08-27 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"525";2013;8871;2013-08-27 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"526";2012;8872;2012-09-11 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"527";2011;8873;2011-08-18 10:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"528";2009;8875;2009-09-02 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"529";2008;8876;2008-09-09 09:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"530";2007;8877;2007-08-30 14:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"531";2006;8878;2006-09-26 14:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1740
"532";2005;8879;2005-08-23 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"533";2004;8880;2004-09-13 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"534";2003;8881;2003-09-08 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"535";2002;8882;2002-09-05 15:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"536";2001;8883;2001-09-10 14:50:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"537";2001;8884;2001-06-07 15:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"538";2000;8885;2000-09-13 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"539";2000;8886;2000-06-14 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"540";1999;8887;1999-09-06 09:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"541";1999;8888;1999-06-17 14:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1790
"542";1998;8889;1998-08-25 08:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1240
"543";1998;8890;1998-06-22 14:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"544";1997;8891;1997-09-03 15:15:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1240
"545";1997;8892;1997-06-23 10:45:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"546";1996;8893;1996-09-18 15:20:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1200
"547";1996;8894;1996-07-03 15:15:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"548";1996;8895;1996-04-25 14:50:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"549";1995;8896;1995-09-19 15:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1200
"550";1995;8897;1995-07-05 15:25:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1200
"551";1995;8898;1995-05-22 11:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"552";1994;8899;1994-09-14 10:35:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1200
"553";1994;8900;1994-06-01 08:40:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1600
"554";1994;8901;1994-04-29 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle sur berge";"En bateau";1;1400
"555";2018;38521;2018-09-18 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"556";2010;53208;2010-08-24 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"557";2019;81882;2019-09-03 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"558";2020;83438;2020-09-09 09:00:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"559";2021;86021;2021-06-09 10:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"En bateau";NA;937,5
"560";2022;87670;2022-06-13 09:30:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"561";2023;89850;2023-06-13 09:45:00;"03149081";"L' Aisne à Rilly-sur-Aisne";4,57904290644854;49,4801224149432;NA;NA;"Pêche partielle par points (grand milieu)";"Mixte";NA;937,5
"562";2004;9026;2004-06-14 09:40:00;"03149338";"Le ruisseau de la Planchette à Chaumont-porcien";4,28711104498273;49,630367055908;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;76
"563";2004;9026;2004-06-14 09:40:00;"03149338";"Le ruisseau de la Planchette à Chaumont-porcien";4,28711104498273;49,630367055908;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;76
"564";2017;4794;2017-07-11 16:30:00;"03165180";"LA TRYE A BAILLEUL-SUR-THERAIN 1";2,27976254874599;49,389663846068;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;712,6
"565";2017;4794;2017-07-11 16:30:00;"03165180";"LA TRYE A BAILLEUL-SUR-THERAIN 1";2,27976254874599;49,389663846068;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;712,6
"566";2017;4859;2017-11-12 08:35:00;"03165200";"LA TRYE A BAILLEUL-SUR-THERAIN 2";2,24355935378722;49,3690827840808;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;423,2
"567";2017;4859;2017-11-12 08:35:00;"03165200";"LA TRYE A BAILLEUL-SUR-THERAIN 2";2,24355935378722;49,3690827840808;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;423,2
"568";1992;35;1992-11-03 15:10:00;"03166600";"LE SAUSSERON A ARRONVILLE 1";2,10932179169915;49,1801270369842;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;55
"569";1992;35;1992-11-03 15:10:00;"03166600";"LE SAUSSERON A ARRONVILLE 1";2,10932179169915;49,1801270369842;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;55
"570";2004;1416;2004-10-06;"03168269";"LE RU D'ÉLANCOURT A ELANCOURT 1";1,9523391088502;48,7884853199877;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;90
"571";2004;1416;2004-10-06;"03168269";"LE RU D'ÉLANCOURT A ELANCOURT 1";1,9523391088502;48,7884853199877;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;90
"572";1984;4254;1984-09-04 09:00:00;"03200088";"Riviere l' Iton à Acquigny";1,18551312372458;49,1705251282797;NA;NA;"Pêche partielle sur berge";"En bateau";1;540
"573";2004;3416;2004-09-16;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche partielle par points (grand milieu)";"A pied";NA;687,5
"574";2006;3417;2006-08-31 14:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;250
"575";2005;3418;2005-09-08 14:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;333
"576";2003;3420;2003-09-10 09:30:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;238
"577";2002;3421;2002-09-11 14:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;238
"578";2001;3422;2001-09-18 09:30:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;207
"579";2000;3423;2000-09-19 10:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;252
"580";1999;3424;1999-09-14 10:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;309
"581";1998;3425;1998-10-06 10:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;258
"582";1997;3426;1997-10-21 10:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;555
"583";2004;48063;2004-09-08 09:30:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;241
"584";1996;48071;1996-10-22 10:00:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;372
"585";1995;48072;1995-10-11 14:15:00;"03210955";"LA BÉTHUNE A MESNIERES-EN-BRAY 2";1,35175214598495;49,7726900728371;NA;NA;"Pêche par ambiances";"A pied";NA;555
"586";2012;47786;2012-10-18;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;300
"587";2011;47787;2011-10-06 10:00:00;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;378
"588";2010;47788;2010-10-05 10:15:00;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;4502,4
"589";2009;47789;2009-10-05 10:00:00;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;447,67
"590";2008;47790;2008-09-18;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;220
"591";2007;47791;2007-09-13;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;300
"592";2006;47792;2006-09-05;"03222340";"LE RUISSEAU DE LA CORBIE A TOUTAINVILLE 3";0,458912627685847;49,3586987544475;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;NA
"593";2017;4839;2017-10-02 16:30:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;90
"594";2018;39553;2018-09-25 08:30:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;124
"595";2016;81654;2016-07-04 10:00:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;108,6
"596";2019;82111;2019-09-05 15:30:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;134,4
"597";2020;84662;2020-09-03 09:40:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;128
"598";2020;84662;2020-09-03 09:40:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;128
"599";2021;86162;2021-09-10 11:15:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;147,2
"600";2022;88422;2022-09-09 09:00:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;128,05
"601";2023;90687;2023-09-15 08:55:00;"03222418";"LE TREMONT A SAINT-EVROULT-NOTRE-DAME-DU-BOIS 1";0,41217256501028;48,7766185629167;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;115,2
"602";2014;3958;2014-10-07 14:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1207
"603";2013;3959;2013-10-10 09:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1229,25
"604";2006;3960;2006-09-27 14:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1116
"605";2006;3960;2006-09-27 14:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1116
"606";2005;3961;2005-09-28 14:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1147
"607";2005;3961;2005-09-28 14:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1147
"608";1985;3962;1985-10-15 10:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1500
"609";1985;3962;1985-10-15 10:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1500
"610";2017;4815;2017-08-24 15:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1156
"611";2016;4922;2016-09-08 14:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1241
"612";2015;4923;2015-09-30 08:45:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1054
"613";2018;39463;2018-09-25 09:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1173
"614";2018;39463;2018-09-25 09:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1173
"615";2019;82154;2019-09-30 13:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1156
"616";2020;83501;2020-09-14 13:00:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1149,35
"617";2021;86381;2021-09-24 08:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1192,95
"618";2021;86381;2021-09-24 08:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1192,95
"619";2022;87828;2022-09-15 08:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1062,4
"620";2022;87828;2022-09-15 08:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1062,4
"621";2023;89985;2023-09-04 10:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";1;1135,44
"622";2023;89985;2023-09-04 10:30:00;"03222780";"LA GUIEL A VERNEUSSES 1";0,45683793375771;48,9015796035699;NA;NA;"Pêche complète à un ou plusieurs passages";"A pied";2;1135,44
"623";2017;4055;2017-09-18 13:30:00;"03232450";"La Vie à Coupesarte";0,116273459529345;49,056570623412;NA;NA;"Pêche partielle par points (grand milieu)";"A pied";NA;937,5
"624";2011;4056;2011-09-27 09:00:00;"03232450";"La Vie à Coupesarte";0,116273459529345;49,056570623412;NA;NA;"Pêche partielle par points (grand milieu)";"A pied";NA;937,5
"625";2009;4057;2009-09-15;"03232450";"La Vie à Coupesarte";0,116273459529345;49,056570623412;NA;NA;"Pêche partielle par points (grand milieu)";"A pied";NA;937,5
